"","Title","Word","Num_in_doc","Num_in_total","Prop_in_doc","Prop_in_total","Relative_freq"
"1096"," HoC briefing on crypto","bitcoin",62,238,0.391958528258946,0.0492926096294563,0.342665918629489
"1097"," HoC briefing on crypto","service",38,2904,0.240232646352257,0.601452682201433,0.361220035849176
"1098"," HoC briefing on crypto","cryptocurrency",64,184,0.404602351751169,0.038108572150504,0.366493779600665
"1099"," HoC briefing on crypto","cryptoassets",111,1164,0.701732203818435,0.241078141212971,0.460654062605464
"1100"," HoC briefing on crypto","cryptocurrencies",98,294,0.619547351118978,0.0608908707187401,0.558656480400238
"1101"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","fund",20,606,0.12643823492224,0.125509753930464,0.000928480991776226
"1102"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","transaction",39,1211,0.246554558098369,0.250812396055763,0.00425783795739382
"1103"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","document",14,450,0.0885067644455683,0.0932003123246022,0.00469354787903387
"1104"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","paragraph",13,421,0.0821848526994563,0.0871940699747945,0.00500921727533818
"1105"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","transfer",13,422,0.0821848526994563,0.0874011817799603,0.00521632908050396
"1106"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","relevant",15,487,0.0948286761916804,0.100863449115736,0.00603477292405578
"1107"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","activity",41,1222,0.259198381590593,0.253090625912586,0.00610775567800659
"1108"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","launder",13,430,0.0821848526994563,0.0890580762212865,0.00687322352183023
"1109"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","bitcoin",10,238,0.0632191174611202,0.0492926096294563,0.013926507831664
"1110"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","amlcft",12,299,0.0758629409533443,0.061926429744569,0.0139365112087753
"1111"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","address",12,446,0.0758629409533443,0.0923718651039391,0.0165089241505948
"1112"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","business",43,1393,0.271842205082817,0.288506744595935,0.0166645395131182
"1113"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","assessment",14,329,0.0885067644455683,0.0681397838995425,0.0203669805460258
"1114"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","due",13,276,0.0821848526994563,0.057162858225756,0.0250219944737003
"1115"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","follow",11,486,0.0695410292072323,0.10065633731057,0.0311153081033381
"1116"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","relation",14,277,0.0885067644455683,0.0573699700309218,0.0311367944146465
"1117"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","guidance",15,270,0.0948286761916804,0.0559201873947613,0.0389084887969191
"1118"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","diligence",11,104,0.0695410292072323,0.0215396277372414,0.0480014014699909
"1119"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","page",17,272,0.107472499683904,0.0563344110050929,0.0511380886788115
"1120"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","factor",12,117,0.0758629409533443,0.0242320812043966,0.0516308597489477
"1121"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","occasional",11,82,0.0695410292072323,0.0169831680235942,0.0525578611836381
"1122"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","identify",20,351,0.12643823492224,0.0726962436131897,0.0537419913090508
"1123"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","currency",30,1182,0.189657352383361,0.244806153705955,0.0551488013225944
"1124"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","code",13,120,0.0821848526994563,0.0248534166198939,0.0573314360795624
"1125"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","include",31,1224,0.195979264129473,0.253504849522918,0.0575255853934452
"1126"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","account",35,790,0.221266911113921,0.163618326080968,0.0576485850329526
"1127"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","cvcs",11,34,0.0695410292072323,0.00704180137563661,0.0624992278315957
"1128"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","liberty",11,22,0.0695410292072323,0.00455645971364722,0.064984569493585
"1129"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","user",14,761,0.0885067644455683,0.157612083731161,0.0691053192855923
"1130"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","identity",16,140,0.101150587937792,0.0289956527232096,0.0721549352145828
"1131"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","risk",55,2044,0.347705146036161,0.42333652975886,0.0756313837226983
"1132"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","source",19,164,0.120116323176128,0.0339663360471884,0.0861499871289401
"1133"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","information",22,1108,0.139082058414465,0.229479880123687,0.0903978217092226
"1134"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","money",18,999,0.113794411430016,0.206904693360617,0.0931102819306004
"1135"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","sector",24,267,0.151725881906689,0.055298851979264,0.0964270299274246
"1136"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","silk",17,31,0.107472499683904,0.00642046596013926,0.101052033723765
"1137"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","relationship",21,141,0.132760146668353,0.0292027645283753,0.103557382139977
"1138"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","update",20,109,0.12643823492224,0.0225751867630703,0.10386304815917
"1139"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","road",20,67,0.12643823492224,0.0138764909461074,0.112561743976133
"1140"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","isle",20,20,0.12643823492224,0.00414223610331565,0.122295998818925
"1141"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","cvc",27,158,0.170691617145025,0.0327236652161937,0.137967951928831
"1142"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","provide",23,1589,0.145403970160577,0.329100658408429,0.183696688247852
"1143"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","payment",19,1634,0.120116323176128,0.338420689640889,0.21830436646476
"1144"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","person",24,1997,0.151725881906689,0.413602274916068,0.261876393009379
"1145"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","customer",65,596,0.410924263497282,0.123438635878806,0.287485627618475
"1146"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","financial",29,2364,0.183335440637249,0.48961230741191,0.306276866774661
"1147"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","service",45,2904,0.284486028575041,0.601452682201433,0.316966653626392
"1148"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","virtual",29,2498,0.183335440637249,0.517365289304125,0.334029848666876
"1149"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","authority",15,2103,0.0948286761916804,0.435556126263641,0.340727450071961
"1150"," IM FSA Sector Specific AML CFT Guidance Notes  Virtual Currency Business","asset",14,3808,0.0885067644455683,0.7886817540713,0.700174989625732
"1151"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","apply",22,622,0.139082058414465,0.128823542813117,0.0102585156013477
"1152"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","relate",24,618,0.151725881906689,0.127995095592454,0.0237307863142349
"1153"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","public",22,455,0.139082058414465,0.0942358713504311,0.0448461870640334
"1154"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","form",23,443,0.145403970160577,0.0917505296884417,0.0536534404721348
"1155"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","relevant",25,487,0.158047793652801,0.100863449115736,0.0571843445370645
"1156"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","carry",24,449,0.151725881906689,0.0929932005194364,0.0587326813872522
"1157"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","change",21,351,0.132760146668353,0.0726962436131897,0.0600639030551628
"1158"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","transaction",30,1211,0.189657352383361,0.250812396055763,0.061155043672402
"1159"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","registration",22,351,0.139082058414465,0.0726962436131897,0.0663858148012748
"1160"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","information",23,1108,0.145403970160577,0.229479880123687,0.0840759099631106
"1161"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","iv",22,165,0.139082058414465,0.0341734478523541,0.10490861056211
"1162"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","day",24,222,0.151725881906689,0.0459788207468037,0.105747061159885
"1163"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","write",26,259,0.164369705398913,0.0536419575379377,0.110727747860975
"1164"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","complaint",21,79,0.132760146668353,0.0163618326080968,0.116398314060256
"1165"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","contract",28,250,0.177013528891137,0.0517779512914457,0.125235577599691
"1166"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","refer",33,400,0.208623087621697,0.0828447220663131,0.125778365555384
"1167"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","set",38,518,0.240232646352257,0.107283915075875,0.132948731276382
"1168"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","person",44,1997,0.278164116828929,0.413602274916068,0.135438158087139
"1169"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","dispute",23,36,0.145403970160577,0.00745602498596817,0.137947945174608
"1170"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","prepare",26,125,0.164369705398913,0.0258889756457228,0.13848072975319
"1171"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","segregate",24,47,0.151725881906689,0.00973425484279178,0.141991627063897
"1172"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","foreign",27,108,0.170691617145025,0.0223680749579045,0.14832354218712
"1173"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","measure",35,330,0.221266911113921,0.0683468957047083,0.152920015409213
"1174"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","trust",28,107,0.177013528891137,0.0221609631527387,0.154852565738398
"1175"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","precede",26,34,0.164369705398913,0.00704180137563661,0.157327904023276
"1176"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","provision",43,534,0.271842205082817,0.110597703958528,0.161244501124289
"1177"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","agency",30,83,0.189657352383361,0.01719027982876,0.172467072554601
"1178"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","iii",37,283,0.233910734606145,0.0586126408619165,0.175298093744228
"1179"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","method",32,105,0.202301175875585,0.0217467395424072,0.180554436333178
"1180"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","office",34,161,0.214944999367809,0.033345000631691,0.181599998736118
"1181"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","matter",34,159,0.214944999367809,0.0329307770213594,0.182014222346449
"1182"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","follow",46,486,0.290807940321153,0.10065633731057,0.190151603010583
"1183"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","management",41,320,0.259198381590593,0.0662757776530504,0.192922603937543
"1184"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","ii",49,523,0.309773675559489,0.108319474101704,0.201454201457785
"1185"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","prescribe",41,199,0.259198381590593,0.0412152492279907,0.217983132362602
"1186"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","amount",47,294,0.297129852067265,0.0608908707187401,0.236238981348525
"1187"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","business",87,1393,0.550006321911746,0.288506744595935,0.261499577315811
"1188"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","document",58,450,0.366670881274497,0.0932003123246022,0.273470568949895
"1189"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","pertain",51,60,0.322417499051713,0.012426708309947,0.309990790741766
"1190"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","financial",26,2364,0.164369705398913,0.48961230741191,0.325242602012998
"1191"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","provider",100,1152,0.632191174611202,0.238592799550982,0.393598375060221
"1192"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","act",103,1174,0.651156909849538,0.243149259264629,0.40800765058491
"1193"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","user",95,761,0.600581615880642,0.157612083731161,0.442969532149482
"1194"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","item",87,117,0.550006321911746,0.0242320812043966,0.52577424070735
"1195"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","paragraph",117,421,0.739663674295107,0.0871940699747945,0.652469604320312
"1196"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","article",133,737,0.840814262232899,0.152641400407182,0.688172861825717
"1197"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","service",209,2904,1.32127955493741,0.601452682201433,0.71982687273598
"1198"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","exchange",190,1169,1.20116323176128,0.2421137002388,0.959049531522485
"1199"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","virtual",248,2498,1.56783411303578,0.517365289304125,1.05046882373166
"1200"," JP Cabinet Office Order on Virtual Currency Exchange Service Providers","currency",258,1182,1.6310532304969,0.244806153705955,1.38624707679095
"1201"," LI Token and TT Service Provider Act  TVTG","provision",16,534,0.101150587937792,0.110597703958528,0.00944711602073556
"1202"," LI Token and TT Service Provider Act  TVTG","applicant",12,300,0.0758629409533443,0.0621335415497348,0.0137293994036095
"1203"," LI Token and TT Service Provider Act  TVTG","measure",13,330,0.0821848526994563,0.0683468957047083,0.013837956994748
"1204"," LI Token and TT Service Provider Act  TVTG","act",41,1174,0.259198381590593,0.243149259264629,0.0160491223259642
"1205"," LI Token and TT Service Provider Act  TVTG","issuance",11,245,0.0695410292072323,0.0507423922656167,0.0187986369416155
"1206"," LI Token and TT Service Provider Act  TVTG","person",69,1997,0.43621191048173,0.413602274916068,0.0226096355656617
"1207"," LI Token and TT Service Provider Act  TVTG","key",14,311,0.0885067644455683,0.0644117714065584,0.0240949930390099
"1208"," LI Token and TT Service Provider Act  TVTG","apply",16,622,0.101150587937792,0.128823542813117,0.0276729548753244
"1209"," LI Token and TT Service Provider Act  TVTG","due",14,276,0.0885067644455683,0.057162858225756,0.0313439062198123
"1210"," LI Token and TT Service Provider Act  TVTG","purpose",11,503,0.0695410292072323,0.104177237998389,0.0346362087911564
"1211"," LI Token and TT Service Provider Act  TVTG","time",11,508,0.0695410292072323,0.105212797024218,0.0356717678169853
"1212"," LI Token and TT Service Provider Act  TVTG","accordance",17,327,0.107472499683904,0.0677255602892109,0.0397469393946935
"1213"," LI Token and TT Service Provider Act  TVTG","customer",13,596,0.0821848526994563,0.123438635878806,0.0412537831793501
"1214"," LI Token and TT Service Provider Act  TVTG","prepare",11,125,0.0695410292072323,0.0258889756457228,0.0436520535615094
"1215"," LI Token and TT Service Provider Act  TVTG","law",19,815,0.120116323176128,0.168796121210113,0.0486797980339844
"1216"," LI Token and TT Service Provider Act  TVTG","represent",12,94,0.0758629409533443,0.0194685096855836,0.0563944312677607
"1217"," LI Token and TT Service Provider Act  TVTG","application",12,657,0.0758629409533443,0.136072455993919,0.0602095150405749
"1218"," LI Token and TT Service Provider Act  TVTG","party",18,256,0.113794411430016,0.0530206221224404,0.0607737893075761
"1219"," LI Token and TT Service Provider Act  TVTG","supervision",16,178,0.101150587937792,0.0368659013195093,0.0642846866182831
"1220"," LI Token and TT Service Provider Act  TVTG","requirement",23,1028,0.145403970160577,0.212910935710425,0.067506965549848
"1221"," LI Token and TT Service Provider Act  TVTG","publish",18,209,0.113794411430016,0.0432863672796486,0.0705080441503678
"1222"," LI Token and TT Service Provider Act  TVTG","suitable",13,49,0.0821848526994563,0.0101484784531234,0.072036374246333
"1223"," LI Token and TT Service Provider Act  TVTG","liechtenstein",12,12,0.0758629409533443,0.00248534166198939,0.0733775992913549
"1224"," LI Token and TT Service Provider Act  TVTG","obligation",24,365,0.151725881906689,0.0755958088855107,0.0761300730211779
"1225"," LI Token and TT Service Provider Act  TVTG","tvtg",13,13,0.0821848526994563,0.00269245346715517,0.0794923992323011
"1226"," LI Token and TT Service Provider Act  TVTG","accord",15,73,0.0948286761916804,0.0151191617771021,0.0797095144145782
"1227"," LI Token and TT Service Provider Act  TVTG","register",26,405,0.164369705398913,0.083880281092142,0.0804894243067707
"1228"," LI Token and TT Service Provider Act  TVTG","event",18,137,0.113794411430016,0.0283743173077122,0.0854200941223042
"1229"," LI Token and TT Service Provider Act  TVTG","service",109,2904,0.689088380326211,0.601452682201433,0.0876356981247779
"1230"," LI Token and TT Service Provider Act  TVTG","proceeding",17,50,0.107472499683904,0.0103555902582891,0.0971169094256153
"1231"," LI Token and TT Service Provider Act  TVTG","issue",15,940,0.0948286761916804,0.194685096855836,0.0998564206641553
"1232"," LI Token and TT Service Provider Act  TVTG","system",16,986,0.101150587937792,0.204212239893462,0.103061651955669
"1233"," LI Token and TT Service Provider Act  TVTG","legal",35,540,0.221266911113921,0.111840374789523,0.109426536324398
"1234"," LI Token and TT Service Provider Act  TVTG","franc",18,18,0.113794411430016,0.00372801249298409,0.110066398937032
"1235"," LI Token and TT Service Provider Act  TVTG","pursuant",27,156,0.170691617145025,0.0323094416058621,0.138382175539163
"1236"," LI Token and TT Service Provider Act  TVTG","include",18,1224,0.113794411430016,0.253504849522918,0.139710438092902
"1237"," LI Token and TT Service Provider Act  TVTG","registration",35,351,0.221266911113921,0.0726962436131897,0.148570667500731
"1238"," LI Token and TT Service Provider Act  TVTG","article",49,737,0.309773675559489,0.152641400407182,0.157132275152307
"1239"," LI Token and TT Service Provider Act  TVTG","activity",14,1222,0.0885067644455683,0.253090625912586,0.164583861467018
"1240"," LI Token and TT Service Provider Act  TVTG","business",18,1393,0.113794411430016,0.288506744595935,0.174712333165919
"1241"," LI Token and TT Service Provider Act  TVTG","information",71,1108,0.448855733973954,0.229479880123687,0.219375853850267
"1242"," LI Token and TT Service Provider Act  TVTG","disposal",38,67,0.240232646352257,0.0138764909461074,0.226356155406149
"1243"," LI Token and TT Service Provider Act  TVTG","provide",15,1589,0.0948286761916804,0.329100658408429,0.234271982216748
"1244"," LI Token and TT Service Provider Act  TVTG","basic",40,70,0.252876469844481,0.0144978263616048,0.238378643482876
"1245"," LI Token and TT Service Provider Act  TVTG","provider",79,1152,0.49943102794285,0.238592799550982,0.260838228391868
"1246"," LI Token and TT Service Provider Act  TVTG","art",51,99,0.322417499051713,0.0205040687114125,0.301913430340301
"1247"," LI Token and TT Service Provider Act  TVTG","fma",53,71,0.335061322543937,0.0147049381667706,0.320356384377167
"1248"," LI Token and TT Service Provider Act  TVTG","authority",15,2103,0.0948286761916804,0.435556126263641,0.340727450071961
"1249"," LI Token and TT Service Provider Act  TVTG","token",113,834,0.714376027310659,0.172731245508263,0.541644781802396
"1250"," LI Token and TT Service Provider Act  TVTG","tt",150,150,0.948286761916804,0.0310667707748674,0.917219991141936
"1251"," MFSA Circular to VFA Agents","capital",7,213,0.0442533822227842,0.0441148145003117,0.000138567722472463
"1252"," MFSA Circular to VFA Agents","policy",17,531,0.107472499683904,0.109976368543031,0.00250386885912617
"1253"," MFSA Circular to VFA Agents","internal",6,171,0.0379314704766721,0.0354161186833488,0.00251535179332331
"1254"," MFSA Circular to VFA Agents","application",22,657,0.139082058414465,0.136072455993919,0.00300960242054532
"1255"," MFSA Circular to VFA Agents","submit",7,231,0.0442533822227842,0.0478428269932958,0.00358944477051162
"1256"," MFSA Circular to VFA Agents","audit",8,208,0.0505752939688962,0.0430792554744828,0.0074960384944134
"1257"," MFSA Circular to VFA Agents","compliance",10,269,0.0632191174611202,0.0557130755895955,0.00750604187152472
"1258"," MFSA Circular to VFA Agents","propose",10,265,0.0632191174611202,0.0548846283689324,0.00833448909218785
"1259"," MFSA Circular to VFA Agents","entity",15,507,0.0948286761916804,0.105005685219052,0.0101770090273714
"1260"," MFSA Circular to VFA Agents","intend",7,160,0.0442533822227842,0.0331378888265252,0.0111154933962589
"1261"," MFSA Circular to VFA Agents","note",10,246,0.0632191174611202,0.0509495040707825,0.0122696133903377
"1262"," MFSA Circular to VFA Agents","satisfy",7,154,0.0442533822227842,0.0318952179955305,0.0123581642272536
"1263"," MFSA Circular to VFA Agents","requirement",31,1028,0.195979264129473,0.212910935710425,0.0169316715809518
"1264"," MFSA Circular to VFA Agents","document",12,450,0.0758629409533443,0.0932003123246022,0.0173373713712579
"1265"," MFSA Circular to VFA Agents","relation",12,277,0.0758629409533443,0.0573699700309218,0.0184929709224225
"1266"," MFSA Circular to VFA Agents","iii",6,283,0.0379314704766721,0.0586126408619165,0.0206811703852443
"1267"," MFSA Circular to VFA Agents","procedure",16,384,0.101150587937792,0.0795309331836605,0.0216196547541318
"1268"," MFSA Circular to VFA Agents","management",7,320,0.0442533822227842,0.0662757776530504,0.0220223954302663
"1269"," MFSA Circular to VFA Agents","documentation",7,88,0.0442533822227842,0.0182258388545889,0.0260275433681953
"1270"," MFSA Circular to VFA Agents","process",10,438,0.0632191174611202,0.0907149706626128,0.0274958532014925
"1271"," MFSA Circular to VFA Agents","outline",8,108,0.0505752939688962,0.0223680749579045,0.0282072190109917
"1272"," MFSA Circular to VFA Agents","assessment",6,329,0.0379314704766721,0.0681397838995425,0.0302083134228704
"1273"," MFSA Circular to VFA Agents","circular",6,30,0.0379314704766721,0.00621335415497348,0.0317181163216987
"1274"," MFSA Circular to VFA Agents","structure",9,113,0.0568972057150082,0.0234036339837334,0.0334935717312748
"1275"," MFSA Circular to VFA Agents","prelicensing",6,9,0.0379314704766721,0.00186400624649204,0.0360674642301801
"1276"," MFSA Circular to VFA Agents","submission",8,64,0.0505752939688962,0.0132551555306101,0.0373201384382861
"1277"," MFSA Circular to VFA Agents","agent",10,496,0.0632191174611202,0.102727455362228,0.0395083379011079
"1278"," MFSA Circular to VFA Agents","applicable",8,437,0.0505752939688962,0.090507858857447,0.0399325648885508
"1279"," MFSA Circular to VFA Agents","follow",7,486,0.0442533822227842,0.10065633731057,0.0564029550877862
"1280"," MFSA Circular to VFA Agents","ii",8,523,0.0505752939688962,0.108319474101704,0.0577441801328081
"1281"," MFSA Circular to VFA Agents","vfa",25,1078,0.158047793652801,0.223266525968714,0.0652187323159131
"1282"," MFSA Circular to VFA Agents","function",6,507,0.0379314704766721,0.105005685219052,0.0670742147423797
"1283"," MFSA Circular to VFA Agents","business",35,1393,0.221266911113921,0.288506744595935,0.0672398334820144
"1284"," MFSA Circular to VFA Agents","plan",16,110,0.101150587937792,0.0227822985682361,0.0783682893695563
"1285"," MFSA Circular to VFA Agents","include",25,1224,0.158047793652801,0.253504849522918,0.0954570558701174
"1286"," MFSA Circular to VFA Agents","detail",25,294,0.158047793652801,0.0608908707187401,0.0971569229340605
"1287"," MFSA Circular to VFA Agents","issue",8,940,0.0505752939688962,0.194685096855836,0.14410980288694
"1288"," MFSA Circular to VFA Agents","client",8,945,0.0505752939688962,0.195720655881665,0.145145361912768
"1289"," MFSA Circular to VFA Agents","section",12,1072,0.0758629409533443,0.222023855137719,0.146160914184375
"1290"," MFSA Circular to VFA Agents","applicant",34,300,0.214944999367809,0.0621335415497348,0.152811457818074
"1291"," MFSA Circular to VFA Agents","information",11,1108,0.0695410292072323,0.229479880123687,0.159938850916455
"1292"," MFSA Circular to VFA Agents","provider",9,1152,0.0568972057150082,0.238592799550982,0.181695593835973
"1293"," MFSA Circular to VFA Agents","provide",18,1589,0.113794411430016,0.329100658408429,0.215306246978412
"1294"," MFSA Circular to VFA Agents","authority",25,2103,0.158047793652801,0.435556126263641,0.27750833261084
"1295"," MFSA Circular to VFA Agents","person",9,1997,0.0568972057150082,0.413602274916068,0.35670506920106
"1296"," MFSA Circular to VFA Agents","financial",18,2364,0.113794411430016,0.48961230741191,0.375817895981894
"1297"," MFSA Circular to VFA Agents","risk",7,2044,0.0442533822227842,0.42333652975886,0.379083147536076
"1298"," MFSA Circular to VFA Agents","virtual",10,2498,0.0632191174611202,0.517365289304125,0.454146171843005
"1299"," MFSA Circular to VFA Agents","service",16,2904,0.101150587937792,0.601452682201433,0.50030209426364
"1300"," MFSA Circular to VFA Agents","asset",10,3808,0.0632191174611202,0.7886817540713,0.72546263661018
"1301"," MGA VFA and ITA sandbox v 3 Final 2","control",16,516,0.101150587937792,0.106869691465544,0.00571910352775147
"1302"," MGA VFA and ITA sandbox v 3 Final 2","accordance",12,327,0.0758629409533443,0.0677255602892109,0.00813738066413336
"1303"," MGA VFA and ITA sandbox v 3 Final 2","procedure",11,384,0.0695410292072323,0.0795309331836605,0.00998990397642828
"1304"," MGA VFA and ITA sandbox v 3 Final 2","applicable",17,437,0.107472499683904,0.090507858857447,0.0169646408264574
"1305"," MGA VFA and ITA sandbox v 3 Final 2","technology",18,466,0.113794411430016,0.0965141012072547,0.0172803102227617
"1306"," MGA VFA and ITA sandbox v 3 Final 2","address",11,446,0.0695410292072323,0.0923718651039391,0.0228308358967068
"1307"," MGA VFA and ITA sandbox v 3 Final 2","term",13,522,0.0821848526994563,0.108112362296539,0.0259275095970822
"1308"," MGA VFA and ITA sandbox v 3 Final 2","fiat",13,252,0.0821848526994563,0.0521921749017772,0.0299926777976791
"1309"," MGA VFA and ITA sandbox v 3 Final 2","approval",11,165,0.0695410292072323,0.0341734478523541,0.0353675813548781
"1310"," MGA VFA and ITA sandbox v 3 Final 2","fund",26,606,0.164369705398913,0.125509753930464,0.0388599514684484
"1311"," MGA VFA and ITA sandbox v 3 Final 2","rate",12,172,0.0758629409533443,0.0356232304885146,0.0402397104648297
"1312"," MGA VFA and ITA sandbox v 3 Final 2","contract",15,250,0.0948286761916804,0.0517779512914457,0.0430507249002347
"1313"," MGA VFA and ITA sandbox v 3 Final 2","accept",14,207,0.0885067644455683,0.042872143669317,0.0456346207762513
"1314"," MGA VFA and ITA sandbox v 3 Final 2","amount",17,294,0.107472499683904,0.0608908707187401,0.0465816289651643
"1315"," MGA VFA and ITA sandbox v 3 Final 2","token",19,834,0.120116323176128,0.172731245508263,0.0526149223321343
"1316"," MGA VFA and ITA sandbox v 3 Final 2","apply",12,622,0.0758629409533443,0.128823542813117,0.0529606018597725
"1317"," MGA VFA and ITA sandbox v 3 Final 2","sandbox",14,169,0.0885067644455683,0.0350018950730173,0.0535048693725511
"1318"," MGA VFA and ITA sandbox v 3 Final 2","limit",19,319,0.120116323176128,0.0660686658478847,0.0540476573282438
"1319"," MGA VFA and ITA sandbox v 3 Final 2","vfa",45,1078,0.284486028575041,0.223266525968714,0.0612195026063274
"1320"," MGA VFA and ITA sandbox v 3 Final 2","assign",12,41,0.0758629409533443,0.00849158401179709,0.0673713569415472
